time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.255323,0.291718,-0.840879,0.136868,-0.042847,-0.147455,0.98652,0.0565446,0.268488,-0.882048,0.15,6.05414e-17,-0.149801,0.988716,-9.17265e-18,1.79419,0.246165,1.47383,0.696529,1.11223,-0.634714,-7.13862e-19,0,0.00582912,0.002227,0.000690683,2.72729e-19,0.258206,2,1.7611e-05,0.000834005, 
0.260454,0.298553,-0.831419,0.131325,-0.0419252,-0.153894,0.985162,0.0633518,0.268499,-0.882044,0.15,6.05413e-17,-0.149815,0.988714,-9.17352e-18,1.758,0.182687,1.39311,0.675137,1.07836,-0.6126,-7.27712e-19,0,0.00594222,0.00227019,0.000704149,2.78018e-19,0.277203,2,2.112e-05,0.000819206, 
0.26579,0.298553,-0.831419,0.131325,-0.0419252,-0.153894,0.985162,0.0633518,0.268511,-0.882041,0.15,6.05411e-17,-0.14983,0.988712,-9.17446e-18,1.758,0.182687,1.39311,0.675137,1.07836,-0.6126,-7.42194e-19,0,0.00606048,0.00231535,0.000718234,2.83548e-19,0.277204,2,2.5156e-05,0.00112432, 
0.270394,0.304746,-0.823187,0.125554,-0.0408564,-0.15835,0.984173,0.0682513,0.268524,-0.882037,0.15,6.0541e-17,-0.149846,0.988709,-9.17545e-18,1.50893,0.0239978,1.24563,0.677894,1.00603,-0.592885,-7.57168e-19,0,0.00618274,0.00236204,0.000732801,2.89266e-19,0.290672,2,1.8201e-05,0.000831962, 
0.2752,0.304746,-0.823187,0.125554,-0.0408564,-0.15835,0.984173,0.0682513,0.268534,-0.882033,0.15,6.05409e-17,-0.14986,0.988707,-9.17631e-18,1.50893,0.0239978,1.24563,0.677894,1.00603,-0.592885,-7.6996e-19,0,0.0062872,0.00240192,0.00074525,2.94151e-19,0.290671,2,1.8891e-05,0.00070895, 
0.280369,0.311247,-0.815547,0.119584,-0.038824,-0.163808,0.983055,0.0725381,0.268546,-0.88203,0.15,6.05407e-17,-0.149876,0.988705,-9.17723e-18,1.18913,-0.118611,1.03947,0.625932,0.89718,-0.598301,-7.83433e-19,0,0.00639722,0.00244393,0.000758365,2.99295e-19,0.301195,2,1.9614e-05,0.000791576, 
0.285347,0.311247,-0.815547,0.119584,-0.038824,-0.163808,0.983055,0.0725381,0.268559,-0.882026,0.15,6.05406e-17,-0.149892,0.988702,-9.17824e-18,1.18913,-0.118611,1.03947,0.625932,0.89718,-0.598301,-7.97943e-19,0,0.0065157,0.00248916,0.000772493,3.04835e-19,0.301192,2,1.9368e-05,0.000815965, 
0.290409,0.315043,-0.809857,0.114993,-0.03675,-0.165193,0.982688,0.0753941,0.268571,-0.882022,0.15,6.05404e-17,-0.149908,0.9887,-9.17923e-18,0.91327,-0.265583,0.787245,0.560486,0.772632,-0.584511,-8.11884e-19,0,0.00662954,0.00253263,0.000786073,3.10158e-19,0.307715,2,1.9986e-05,0.000812604, 
0.295689,0.315043,-0.809857,0.114993,-0.03675,-0.165193,0.982688,0.0753941,0.268584,-0.882018,0.15,6.05403e-17,-0.149925,0.988697,-9.18026e-18,0.91327,-0.265583,0.787245,0.560486,0.772632,-0.584511,-8.26161e-19,0,0.00674612,0.00257714,0.000799984,3.15608e-19,0.307713,2,2.2605e-05,0.00105912, 
0.300806,0.319513,-0.803694,0.109934,-0.0342741,-0.167606,0.982068,0.0792133,0.268598,-0.882014,0.15,6.05401e-17,-0.149943,0.988695,-9.18135e-18,0.793514,-0.388828,0.54797,0.507259,0.679122,-0.511432,-8.41033e-19,0,0.00686756,0.0026235,0.00081448,3.21286e-19,0.317299,2,2.8979e-05,0.0010914, 
