time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.220871,0.270847,-0.867283,0.150692,-0.0476957,-0.127191,0.990084,0.0357733,0.268416,-0.88207,0.15,6.05423e-17,-0.149707,0.98873,-9.16691e-18,1.93452,0.242549,1.60274,0.824036,1.21801,-0.582129,-6.15536e-19,0,0.00502624,0.00192038,0.000595186,2.35178e-19,0.217436,2,2.2534e-05,0.000843009, 
0.225645,0.270847,-0.867283,0.150692,-0.0476957,-0.127191,0.990084,0.0357733,0.268426,-0.882067,0.15,6.05422e-17,-0.149721,0.988728,-9.16774e-18,1.93452,0.242549,1.60274,0.824036,1.21801,-0.582129,-6.30666e-19,0,0.00514978,0.00196756,0.000609869,2.40957e-19,0.21745,2,1.5022e-05,0.000839129, 
0.230978,0.278889,-0.857407,0.145177,-0.0457911,-0.132708,0.989142,0.0434577,0.268436,-0.882064,0.15,6.0542e-17,-0.149733,0.988727,-9.16849e-18,1.92437,0.0101656,1.24047,0.808635,1.17593,-0.571437,-6.44058e-19,0,0.00525913,0.00200933,0.00062287,2.46072e-19,0.231105,2,1.6648e-05,0.00114116, 
0.235807,0.278889,-0.857407,0.145177,-0.0457911,-0.132708,0.989142,0.0434577,0.268447,-0.882061,0.15,6.05419e-17,-0.149747,0.988724,-9.16934e-18,1.92437,0.0101656,1.24047,0.808635,1.17593,-0.571437,-6.5907e-19,0,0.00538172,0.00205614,0.000637446,2.51805e-19,0.231117,2,1.6624e-05,0.000875578, 
0.240701,0.287304,-0.847582,0.138746,-0.0439553,-0.138982,0.988028,0.0504994,0.268457,-0.882058,0.15,6.05418e-17,-0.14976,0.988722,-9.17015e-18,1.78966,-0.156425,1.14417,0.797256,1.11166,-0.586659,-6.72798e-19,0,0.00549381,0.00209895,0.000650779,2.57048e-19,0.24427,2,1.705e-05,0.000783694, 
0.246249,0.287304,-0.847582,0.138746,-0.0439553,-0.138982,0.988028,0.0504994,0.268467,-0.882054,0.15,6.05417e-17,-0.149773,0.98872,-9.17096e-18,1.78966,-0.156425,1.14417,0.797256,1.11166,-0.586659,-6.86514e-19,0,0.00560581,0.00214172,0.000664104,2.62286e-19,0.244278,2,2.6781e-05,0.00102896, 
0.251381,0.293983,-0.838134,0.13146,-0.0436222,-0.145691,0.986726,0.0569368,0.268479,-0.882051,0.15,6.05415e-17,-0.149789,0.988718,-9.17193e-18,1.5647,-0.106474,1.20208,0.770014,1.04358,-0.638946,-7.02331e-19,0,0.00573497,0.00219105,0.000679475,2.68326e-19,0.258563,2,2.7485e-05,0.00121563, 
0.25577,0.293983,-0.838134,0.13146,-0.0436222,-0.145691,0.986726,0.0569368,0.268491,-0.882047,0.15,6.05414e-17,-0.149804,0.988716,-9.17282e-18,1.5647,-0.106474,1.20208,0.770014,1.04358,-0.638946,-7.16679e-19,0,0.00585213,0.00223579,0.000693422,2.73805e-19,0.258568,2,1.7423e-05,0.000827005, 
0.260812,0.30047,-0.830144,0.125121,-0.043083,-0.152093,0.985504,0.0615721,0.2685,-0.882044,0.15,6.05413e-17,-0.149816,0.988714,-9.1736e-18,1.28966,-0.0271744,1.3781,0.736539,0.957779,-0.6727,-7.28936e-19,0,0.00595221,0.00227401,0.000705339,2.78486e-19,0.269016,2,2.9518e-05,0.000836165, 
0.265765,0.30047,-0.830144,0.125121,-0.043083,-0.152093,0.985504,0.0615721,0.268512,-0.88204,0.15,6.05411e-17,-0.149831,0.988712,-9.17453e-18,1.28966,-0.0271744,1.3781,0.736539,0.957779,-0.6727,-7.43223e-19,0,0.00606887,0.00231855,0.000719234,2.83941e-19,0.269018,2,2.0069e-05,0.000819723, 
0.270837,0.307383,-0.822699,0.119534,-0.0416357,-0.157468,0.984477,0.0653768,0.268524,-0.882037,0.15,6.0541e-17,-0.149846,0.988709,-9.17544e-18,1.03637,-0.0412967,1.34704,0.691598,0.870218,-0.65193,-7.57119e-19,0,0.00618235,0.00236188,0.000732754,2.89247e-19,0.277739,2,1.9878e-05,0.000828314, 
0.275824,0.307383,-0.822699,0.119534,-0.0416357,-0.157468,0.984477,0.0653768,0.268536,-0.882033,0.15,6.05408e-17,-0.149862,0.988707,-9.1764e-18,1.03637,-0.0412967,1.34704,0.691598,0.870218,-0.65193,-7.71376e-19,0,0.00629877,0.00240634,0.000746629,2.94691e-19,0.27774,2,1.9579e-05,0.000831649, 
0.280788,0.313256,-0.815622,0.114212,-0.0394673,-0.160784,0.983742,0.0695736,0.268548,-0.882029,0.15,6.05407e-17,-0.149878,0.988705,-9.17737e-18,0.962739,-0.189873,1.04417,0.661789,0.810304,-0.617673,-7.85422e-19,0,0.00641345,0.00245013,0.000760301,3.00054e-19,0.288148,2,1.6607e-05,0.000892895, 
0.285777,0.313256,-0.815622,0.114212,-0.0394673,-0.160784,0.983742,0.0695736,0.26856,-0.882026,0.15,6.05405e-17,-0.149894,0.988702,-9.17834e-18,0.962739,-0.189873,1.04417,0.661789,0.810304,-0.617673,-7.99321e-19,0,0.00652695,0.00249346,0.000773836,3.05361e-19,0.288148,2,2.9713e-05,0.000805055, 
0.290416,0.317851,-0.809908,0.110107,-0.0375102,-0.163032,0.983208,0.0729024,0.268573,-0.882022,0.15,6.05404e-17,-0.14991,0.9887,-9.17933e-18,0.938782,-0.29808,0.647338,0.572425,0.729638,-0.526664,-8.13322e-19,0,0.00664128,0.00253711,0.000787474,3.10706e-19,0.296803,2,1.4947e-05,0.000620806, 
0.295715,0.317851,-0.809908,0.110107,-0.0375102,-0.163032,0.983208,0.0729024,0.268584,-0.882018,0.15,6.05403e-17,-0.149925,0.988697,-9.18026e-18,0.938782,-0.29808,0.647338,0.572425,0.729638,-0.526664,-8.26233e-19,0,0.00674671,0.00257736,0.000800055,3.15636e-19,0.296803,2,1.5833e-05,0.000828553, 
0.300718,0.321585,-0.804448,0.106359,-0.0349863,-0.16425,0.982786,0.0769992,0.268598,-0.882014,0.15,6.05401e-17,-0.149943,0.988695,-9.18136e-18,0.910385,-0.35865,0.309494,0.477347,0.643229,-0.436451,-8.4114e-19,0,0.00686843,0.00262383,0.000814584,3.21327e-19,0.307992,2,1.5371e-05,0.00082281, 
0.305756,0.321585,-0.804448,0.106359,-0.0349863,-0.16425,0.982786,0.0769992,0.268611,-0.88201,0.15,6.05399e-17,-0.14996,0.988692,-9.18241e-18,0.910385,-0.35865,0.309494,0.477347,0.643229,-0.436451,-8.55071e-19,0,0.00698219,0.00266726,0.000828167,3.26645e-19,0.307991,2,1.6365e-05,0.000807657, 
0.310745,0.325006,-0.80012,0.103062,-0.0320817,-0.164419,0.982598,0.0802339,0.268625,-0.882005,0.15,6.05398e-17,-0.149978,0.988689,-9.18348e-18,0.875666,-0.364945,0.120011,0.371988,0.551613,-0.384656,-8.69174e-19,0,0.00709734,0.00271122,0.000841923,3.32029e-19,0.316269,2,2.3178e-05,0.000808328, 
0.315647,0.325006,-0.80012,0.103062,-0.0320817,-0.164419,0.982598,0.0802339,0.268639,-0.882001,0.15,6.05396e-17,-0.149995,0.988687,-9.18455e-18,0.875666,-0.364945,0.120011,0.371988,0.551613,-0.384656,-8.82993e-19,0,0.00721019,0.0027543,0.000855406,3.37305e-19,0.316269,2,1.9172e-05,0.000724092, 
0.320878,0.327673,-0.795632,0.0992673,-0.0295404,-0.163519,0.982553,0.0835284,0.268652,-0.881997,0.15,6.05394e-17,-0.150013,0.988684,-9.18564e-18,0.744451,-0.395525,-0.0709615,0.298903,0.455452,-0.354189,-8.96894e-19,0,0.00732369,0.00279763,0.000868973,3.42611e-19,0.325422,2,2.3198e-05,0.000843815, 
0.325766,0.327673,-0.795632,0.0992673,-0.0295404,-0.163519,0.982553,0.0835284,0.268667,-0.881992,0.15,6.05393e-17,-0.150032,0.988681,-9.1868e-18,0.744451,-0.395525,-0.0709615,0.298903,0.455452,-0.354189,-9.1135e-19,0,0.00744174,0.00284269,0.000883088,3.48129e-19,0.325423,2,2.1415e-05,0.000809634, 
0.330699,0.329708,-0.793894,0.0970107,-0.0259946,-0.162124,0.982911,0.0832167,0.268681,-0.881988,0.15,6.05391e-17,-0.15005,0.988678,-9.18791e-18,0.535565,-0.515288,-0.251997,0.253954,0.360688,-0.324143,-9.25065e-19,0,0.00755373,0.00288543,0.000896484,3.53364e-19,0.321955,2,1.8742e-05,0.000792591, 
0.335725,0.329708,-0.793894,0.0970107,-0.0259946,-0.162124,0.982911,0.0832167,0.268695,-0.881984,0.15,6.05389e-17,-0.150069,0.988676,-9.18905e-18,0.535565,-0.515288,-0.251997,0.253954,0.360688,-0.324143,-9.38787e-19,0,0.00766578,0.0029282,0.000909892,3.58601e-19,0.321957,2,1.8581e-05,0.000797452, 
0.340669,0.33063,-0.79149,0.0942791,-0.0224415,-0.159375,0.983277,0.0852158,0.26871,-0.881979,0.15,6.05387e-17,-0.150088,0.988673,-9.19022e-18,0.338573,-0.63806,-0.466711,0.208042,0.274189,-0.2892,-9.52809e-19,0,0.00778027,0.0029719,0.000923597,3.63953e-19,0.327237,2,1.718e-05,0.00078634, 
0.345631,0.33063,-0.79149,0.0942791,-0.0224415,-0.159375,0.983277,0.0852158,0.268725,-0.881974,0.15,6.05386e-17,-0.150107,0.98867,-9.19139e-18,0.338573,-0.63806,-0.466711,0.208042,0.274189,-0.2892,-9.6657e-19,0,0.00789264,0.00301479,0.000937053,3.69205e-19,0.327241,2,1.5433e-05,0.00078649, 
0.35052,0.331827,-0.790608,0.092881,-0.0186276,-0.156371,0.983841,0.0851908,0.26874,-0.88197,0.15,6.05384e-17,-0.150126,0.988667,-9.19259e-18,0.228362,-0.688326,-0.599072,0.155972,0.188073,-0.225681,-9.80394e-19,0,0.00800552,0.00305787,0.000950575,3.74481e-19,0.326837,2,1.8708e-05,0.000676794, 
