time,x_current,y_current,z_current,qw_current,qx_current,qy_current,qz_current,x_desired,y_desired,z_desired,qw_desired,qx_desired,qy_desired,qz_desired,x_curr_transVel,y_curr_transVel,z_curr_transVel,x_curr_rotVel,y_curr_rotVel,z_curr_rotVel,x_des_transVel,y_des_transVel,z_des_transVel,x_des_rotVel,y_des_rotVel,z_des_rotVel,normError,controllerMode,timeKDLJacDot,timeDQJacDot, 
0.301325,0.319995,-0.802513,0.107226,-0.00629881,-0.133954,0.987173,0.0866271,0.2686,-0.882013,0.15,6.05401e-17,-0.149945,0.988694,-9.18149e-18,1.00355,-0.500085,0.470294,0.485869,0.830817,-0.265606,-8.4282e-19,0,0.00688214,0.00262907,0.000816221,3.21968e-19,0.349666,0,0,0.00143853, 
0.305976,0.323788,-0.796251,0.105632,-0.00327569,-0.135612,0.986654,0.0900674,0.268614,-0.882009,0.15,6.05399e-17,-0.149963,0.988692,-9.18257e-18,0.812279,-0.463044,0.403783,0.408369,0.737517,-0.232116,-8.57277e-19,0,0.0070002,0.00267414,0.000830319,3.27488e-19,0.362068,0,0,0.0015469, 
0.310745,0.323788,-0.796251,0.105632,-0.00327569,-0.135612,0.986654,0.0900674,0.268626,-0.882005,0.15,6.05398e-17,-0.149979,0.988689,-9.18355e-18,0.812279,-0.463044,0.403783,0.408369,0.737517,-0.232116,-8.70101e-19,0,0.00710491,0.00271411,0.000842827,3.32383e-19,0.362083,0,0,0.00130463, 
0.3161,0.326426,-0.790787,0.104095,-0.000573466,-0.13571,0.986314,0.0936301,0.268639,-0.882001,0.15,6.05396e-17,-0.149996,0.988687,-9.18459e-18,0.807181,-0.473926,0.239841,0.346547,0.652632,-0.180045,-8.83505e-19,0,0.00721437,0.0027559,0.000855906,3.375e-19,0.376416,0,0,0.00138783, 
0.32074,0.326426,-0.790787,0.104095,-0.000573466,-0.13571,0.986314,0.0936301,0.268654,-0.881996,0.15,6.05394e-17,-0.150015,0.988684,-9.18578e-18,0.807181,-0.473926,0.239841,0.346547,0.652632,-0.180045,-8.98561e-19,0,0.0073373,0.00280282,0.0008706,3.43247e-19,0.376434,0,0,0.00133431, 
0.325807,0.328301,-0.785384,0.103075,0.00205513,-0.135615,0.985939,0.0976091,0.268667,-0.881992,0.15,6.05393e-17,-0.150032,0.988681,-9.1868e-18,0.867819,-0.456246,0.0758773,0.276612,0.598189,-0.134135,-9.1141e-19,0,0.00744223,0.00284287,0.000883147,3.48152e-19,0.392501,0,0,0.00131887, 
0.331495,0.328301,-0.785384,0.103075,0.00205513,-0.135615,0.985939,0.0976091,0.268682,-0.881988,0.15,6.05391e-17,-0.150051,0.988678,-9.18796e-18,0.867819,-0.456246,0.0758773,0.276612,0.598189,-0.134135,-9.25591e-19,0,0.00755802,0.00288707,0.000896998,3.53565e-19,0.392518,0,0,0.00156757, 
0.335891,0.329827,-0.781387,0.102459,0.00504329,-0.135217,0.985776,0.0996768,0.268698,-0.881983,0.15,6.05389e-17,-0.150072,0.988675,-9.18929e-18,0.732141,-0.477425,-0.0869593,0.198777,0.504508,-0.0833411,-9.41655e-19,0,0.0076892,0.00293714,0.000912695,3.59696e-19,0.40228,0,0,0.0013353, 
0.340814,0.329827,-0.781387,0.102459,0.00504329,-0.135217,0.985776,0.0996768,0.268711,-0.881979,0.15,6.05387e-17,-0.150089,0.988672,-9.1903e-18,0.732141,-0.477425,-0.0869593,0.198777,0.504508,-0.0833411,-9.53701e-19,0,0.00778756,0.00297468,0.00092447,3.64294e-19,0.402295,0,0,0.00137104, 
0.345769,0.33128,-0.77888,0.102989,0.00834127,-0.133816,0.985843,0.100676,0.268726,-0.881974,0.15,6.05386e-17,-0.150108,0.98867,-9.19147e-18,0.524001,-0.528972,-0.267968,0.132791,0.390186,-0.0420636,-9.67413e-19,0,0.00789952,0.00301741,0.000937877,3.69527e-19,0.410108,0,0,0.0013123, 
